file,ground_truth,removed_line
ADP165-1.2_missing_Subcircuit.net,Subcircuit,XU1 IN 0 N001 OUT ADP16xfd K=833.3u
ADP165-1.8_missing_Subcircuit.net,Subcircuit,XU1 IN 0 N001 OUT ADP16xfd K=555.6u
ADP165-2.2_missing_Subcircuit.net,Subcircuit,XU1 IN 0 N001 OUT ADP16xfd K=454.5u
ADP165-2.3_missing_Capacitor.net,Capacitor,C1 OUT 0 1µ
ADP165-2.85_missing_Subcircuit.net,Subcircuit,XU1 IN 0 N001 OUT ADP16xfd K=350.9u
ADP165-3.0_missing_Capacitor.net,Capacitor,C1 OUT 0 1µ
ADP165-3.3_missing_VoltageSource.net,VoltageSource,V1 IN 0 5
ADP165-ADJ_missing_VoltageSource.net,VoltageSource,V1 IN 0 5
ADP166-1.2_missing_Resistor.net,Resistor,Rload OUT 0 120
ADP166-1.8_missing_VoltageSource.net,VoltageSource,V1 IN 0 5
ADP166-2.2_missing_Subcircuit.net,Subcircuit,XU1 IN 0 N001 OUT ADP16xf K=454.5u
ADP166-2.3_missing_Resistor.net,Resistor,Rload OUT 0 230
ADP166-2.85_missing_Capacitor.net,Capacitor,C1 OUT 0 1µ
ADP166-3.0_missing_Subcircuit.net,Subcircuit,XU1 IN 0 N001 OUT ADP16xf K=333.3u
ADP166-3.3_missing_Resistor.net,Resistor,Rload OUT 0 330
ADP166-ADJ_missing_VoltageSource.net,VoltageSource,V2 N001 0 PULSE(0 5 100u 50n 50n 2.5m)
ADP1761-0.9_missing_VoltageSource.net,VoltageSource,V1 IN 0 1.3
ADP1761-0.95_missing_Capacitor.net,Capacitor,C3 N002 0 1µ
ADP1761-1.0_missing_VoltageSource.net,VoltageSource,V1 IN 0 1.3
ADP1761-1.1_missing_Subcircuit.net,Subcircuit,XU1 N002 IN IN OUT OUT N001 0 N003 N004 N005 ADP1761 Radj=7333.33
ADP1761-1.2_missing_Resistor.net,Resistor,R1 OUT 0 1.5
ADP1761-1.25_missing_Capacitor.net,Capacitor,C1 N004 0 1µ
ADP1761-1.3_missing_VoltageSource.net,VoltageSource,V1 IN 0 1.6
ADP1761-1.5_missing_Subcircuit.net,Subcircuit,XU1 N002 IN IN OUT OUT N001 0 N003 N004 N005 ADP1761 Radj=10K
ADP1761_missing_Capacitor.net,Capacitor,C1 N004 0 1µ
ADP1762-0.9_missing_VoltageSource.net,VoltageSource,V1 IN 0 1.1
ADP1762-0.95_missing_Resistor.net,Resistor,R2 N001 IN 50K
ADP1762-1.0_missing_VoltageSource.net,VoltageSource,V1 IN 0 1.6
ADP1762-1.1_missing_Capacitor.net,Capacitor,C4 OUT 0 10µ
ADP1762-1.2_missing_Resistor.net,Resistor,R1 OUT 0 2
ADP1762-1.25_missing_Capacitor.net,Capacitor,C1 N004 0 1µ
ADP1762-1.3_missing_Capacitor.net,Capacitor,C4 OUT 0 10µ
ADP1762-1.5_missing_Resistor.net,Resistor,R2 N001 IN 50K
ADP1762_missing_Resistor.net,Resistor,R2 N001 IN 50K
ADP1763-0.9_missing_Resistor.net,Resistor,R2 N001 IN 50K
ADP1763-0.95_missing_Capacitor.net,Capacitor,C1 N004 0 1µ
ADP1763-1.0_missing_Capacitor.net,Capacitor,C1 N004 0 1µ
ADP1763-1.1_missing_Capacitor.net,Capacitor,C2 N003 0 10n
ADP1763-1.2_missing_Capacitor.net,Capacitor,C4 OUT 0 10µ
ADP1763-1.25_missing_VoltageSource.net,VoltageSource,V1 IN 0 1.6
ADP1763-1.3_missing_Resistor.net,Resistor,R2 N001 IN 50K
ADP1763-1.5_missing_Resistor.net,Resistor,R2 N001 IN 50K
ADP1763_missing_VoltageSource.net,VoltageSource,V1 IN 0 1.8
ADP1764-0.55_missing_Subcircuit.net,Subcircuit,XU1 N002 IN IN OUT OUT N001 0 N003 N004 N005 ADP1764 Radj=3678.93
ADP1764-0.9_missing_Resistor.net,Resistor,R2 N001 IN 50K
ADP1764-0.95_missing_Capacitor.net,Capacitor,C3 N002 0 1µ
ADP1764-1.0_missing_Capacitor.net,Capacitor,C3 N002 0 1µ
ADP1764-1.1_missing_Capacitor.net,Capacitor,C2 N003 0 10n
ADP1764-1.2_missing_VoltageSource.net,VoltageSource,V1 IN 0 1.5
ADP1764-1.25_missing_Resistor.net,Resistor,R2 N001 IN 50K
ADP1764-1.3_missing_VoltageSource.net,VoltageSource,V1 IN 0 1.6
ADP1764-1.5_missing_Capacitor.net,Capacitor,C4 OUT 0 10µ
ADP1764_missing_Resistor.net,Resistor,R3 0 N005 10K
ADP1765-0.55_missing_Capacitor.net,Capacitor,C1 N004 0 1µ
ADP1765-0.9_missing_Capacitor.net,Capacitor,C4 OUT 0 22µ
ADP1765-0.95_missing_Capacitor.net,Capacitor,C4 OUT 0 22µ
ADP1765-1.0_missing_Resistor.net,Resistor,R1 OUT 0 .5
ADP1765-1.1_missing_Capacitor.net,Capacitor,C4 OUT 0 22µ
ADP1765-1.2_missing_VoltageSource.net,VoltageSource,V1 IN 0 1.5
ADP1765-1.25_missing_Subcircuit.net,Subcircuit,XU1 N002 IN IN OUT OUT N001 0 N003 N004 N005 ADP1765 Radj=8361.2
ADP1765-1.3_missing_Capacitor.net,Capacitor,C4 OUT 0 22µ
ADP1765-1.5_missing_Capacitor.net,Capacitor,C4 OUT 0 22µ
ADP1765_missing_VoltageSource.net,VoltageSource,V1 IN 0 1.8
ADP1850_missing_MOSFET.net,MOSFET,M2 IN N002 N007 N007 BSC080N03MS
ADP1851_missing_Capacitor.net,Capacitor,C5 N011 N012 39p
ADP1853_missing_Subcircuit.net,Subcircuit,XU1 N010 N012 N003 N005 0 0 N004 IN IN NC_01 N003 N001 N007 N003 N008 N002 N005 N003 N006 NC_02 ADP1853
ADP2108-1.0_missing_VoltageSource.net,VoltageSource,V1 IN 0 5
ADP2108-1.1_missing_Resistor.net,Resistor,Rload OUT 0 4
ADP2108-1.2_missing_Resistor.net,Resistor,Rload OUT 0 4
ADP2108-1.3_missing_Resistor.net,Resistor,Rload OUT 0 4
ADP2108-1.5_missing_Subcircuit.net,Subcircuit,XU1 IN IN N001 OUT 0 ADP2108-x.x Rtop=160K
ADP2108-1.8_missing_VoltageSource.net,VoltageSource,V1 IN 0 5
ADP2108-1.82_missing_VoltageSource.net,VoltageSource,V1 IN 0 5
ADP2108-2.3_missing_Resistor.net,Resistor,Rload OUT 0 5
ADP2108-2.5_missing_VoltageSource.net,VoltageSource,V1 IN 0 5
ADP2108-3.0_missing_VoltageSource.net,VoltageSource,V1 IN 0 5
ADP2108-3.3_missing_VoltageSource.net,VoltageSource,V1 IN 0 5
ADP2109-1.0_missing_VoltageSource.net,VoltageSource,V1 IN 0 5
ADP2109-1.1_missing_VoltageSource.net,VoltageSource,V1 IN 0 5
ADP2109-1.2_missing_Capacitor.net,Capacitor,"C1 OUT 0 10µ V=4 Irms=8.88 Rser=0.00522854 Lser=0 mfg=""KEMET"" pn=""C0805C106K7PAC"" type=""X5R"""
ADP2109-1.3_missing_VoltageSource.net,VoltageSource,V1 IN 0 5
ADP2109-1.5_missing_Resistor.net,Resistor,Rload OUT 0 5
ADP2109-1.8_missing_VoltageSource.net,VoltageSource,V1 IN 0 5
ADP2109-1.82_missing_VoltageSource.net,VoltageSource,V1 IN 0 5
ADP2109-2.3_missing_Resistor.net,Resistor,Rload OUT 0 5
ADP2109-2.5_missing_Inductor.net,Inductor,L1 N001 OUT 1µ
ADP2109-3.0_missing_Subcircuit.net,Subcircuit,XU1 IN IN N001 OUT 0 ADP2109-x.x Rtop=400K
ADP2109-3.3_missing_Capacitor.net,Capacitor,C1 OUT 0 10µ
ADP2118-1.0_missing_Inductor.net,Inductor,L1 N002 OUT 1µ
ADP2118-1.2_missing_Resistor.net,Resistor,R1 OUT N001 100K
ADP2118-1.5_missing_Inductor.net,Inductor,L1 N002 OUT 1µ
ADP2118-1.8_missing_Resistor.net,Resistor,Rload OUT 0 .6
ADP2118-2.5_missing_Resistor.net,Resistor,R1 OUT N001 100K
ADP2118-3.3_missing_Resistor.net,Resistor,R1 OUT N001 100K
ADP2118-ADJ_missing_Subcircuit.net,Subcircuit,XU1 IN IN IN N003 0 0 N002 IN IN IN N001 ADP2118-x.x Rtop=10 Rbot=1T Ctop=4p
ADP2119-1.0_missing_Capacitor.net,Capacitor,C2 OUT 0 22µ
ADP2119-1.2_missing_Subcircuit.net,Subcircuit,XU1 IN IN N002 0 0 OUT IN N001 IN IN ADP2119-1.2
ADP2119-1.5_missing_Resistor.net,Resistor,Rload OUT 0 1.5
ADP2119-1.8_missing_Resistor.net,Resistor,Rload OUT 0 1.8
ADP2119-2.5_missing_Resistor.net,Resistor,R1 OUT N001 100K
ADP2119-3.3_missing_Capacitor.net,Capacitor,C1 OUT 0 22µ
ADP2119-ADJ_missing_Subcircuit.net,Subcircuit,XU1 IN IN N002 0 0 N003 IN N001 IN IN ADP2119-ADJ
ADP2120-1.0_missing_VoltageSource.net,VoltageSource,V1 IN 0 5
ADP2120-1.2_missing_Capacitor.net,Capacitor,C1 OUT 0 22µ
ADP2120-1.5_missing_Inductor.net,Inductor,L1 N002 OUT 2.2µ
ADP2120-1.8_missing_Capacitor.net,Capacitor,C2 OUT 0 10µ
ADP2120-2.5_missing_Resistor.net,Resistor,Rload OUT 0 2.5
ADP2120-3.3_missing_Subcircuit.net,Subcircuit,XU1 IN IN N002 0 0 OUT IN N001 IN IN ADP2120-3.3
ADP2120-ADJ_missing_Resistor.net,Resistor,Rload OUT 0 1.65
ADP2138-0.8_missing_Inductor.net,Inductor,L1 N001 OUT 1µ Rser=60m
ADP2138-1.0_missing_VoltageSource.net,VoltageSource,V1 IN 0 5
ADP2138-1.2_missing_Inductor.net,Inductor,L1 N001 OUT 1µ Rser=60m
ADP2138-1.5_missing_Inductor.net,Inductor,L1 N001 OUT 1µ Rser=60m
ADP2138-1.8_missing_Resistor.net,Resistor,Rload OUT 0 3
ADP2138-2.5_missing_Inductor.net,Inductor,L1 N001 OUT 1µ Rser=60m
ADP2138-2.8_missing_Inductor.net,Inductor,L1 N001 OUT 1µ Rser=60m
ADP2138-3.0_missing_Capacitor.net,Capacitor,C1 OUT 0 10µ
ADP2138-3.3_missing_Capacitor.net,Capacitor,C1 OUT 0 10µ
ADP2139-0.8_missing_Capacitor.net,Capacitor,C1 OUT 0 10µ
ADP2139-1.0_missing_Resistor.net,Resistor,Rload OUT 0 2
ADP2139-1.2_missing_Resistor.net,Resistor,Rload OUT 0 3
ADP2139-1.5_missing_Inductor.net,Inductor,L1 N001 OUT 1µ Rser=60m
ADP2139-1.8_missing_VoltageSource.net,VoltageSource,V1 IN 0 5
ADP2139-2.5_missing_Inductor.net,Inductor,L1 N001 OUT 1µ Rser=60m
ADP2139-2.8_missing_VoltageSource.net,VoltageSource,V1 IN 0 5
ADP2139-3.0_missing_VoltageSource.net,VoltageSource,V1 IN 0 5
ADP2139-3.3_missing_Inductor.net,Inductor,L1 N001 OUT 1µ Rser=60m
ADP2164-1.0_missing_Resistor.net,Resistor,R3 OUT N004 100K
ADP2164-1.2_missing_Resistor.net,Resistor,Rload OUT 0 0.4
ADP2164-1.5_missing_Resistor.net,Resistor,R5 IN N001 10
ADP2164-1.8_missing_Resistor.net,Resistor,R4 N003 0 45.3K
ADP2164-2.5_missing_Resistor.net,Resistor,R5 IN N001 10
ADP2164-3.3_missing_Resistor.net,Resistor,R5 IN N001 10
ADP2164_missing_Resistor.net,Resistor,R3 OUT N005 100K
ADP2165-1.0_missing_Capacitor.net,Capacitor,C6 N007 0 1p
ADP2165-1.2_missing_Inductor.net,Inductor,L1 N004 OUT .47µ Rser=6m
ADP2165-1.5_missing_Resistor.net,Resistor,R2 N007 N006 36K
ADP2165-1.8_missing_VoltageSource.net,VoltageSource,V1 IN 0 5
ADP2165-2.5_missing_Resistor.net,Resistor,R1 N005 0 100K
ADP2165-3.3_missing_Inductor.net,Inductor,L1 N004 OUT 1.5µ Rser=6m
ADP2165_missing_Inductor.net,Inductor,L1 N004 OUT .47µ Rser=6m
ADP2166-1.0_missing_Resistor.net,Resistor,R3 OUT N001 100K
ADP2166-1.2_missing_Capacitor.net,Capacitor,C1 N008 0 2n
ADP2166-1.5_missing_Inductor.net,Inductor,L1 N004 OUT 1.5µ Rser=6m
ADP2166-1.8_missing_Capacitor.net,Capacitor,C2 N003 N004 .1µ
ADP2166-2.5_missing_Capacitor.net,Capacitor,C2 N003 N004 .1µ
ADP2166-3.3_missing_VoltageSource.net,VoltageSource,V1 IN 0 5
ADP2166_missing_Capacitor.net,Capacitor,C3 OUT 0 87µ Rser=2m
ADP2300_missing_Resistor.net,Resistor,R2 N003 0 13.3K
ADP2301_missing_Capacitor.net,Capacitor,C1 OUT 0 10µ
ADP2302_missing_VoltageSource.net,VoltageSource,V1 IN 0 12
ADP2303_missing_Resistor.net,Resistor,R2 N003 0 13.3K
ADP2360-3.3_missing_Resistor.net,Resistor,R2 IN N003 22Meg
ADP2360-5.0_missing_Resistor.net,Resistor,R1 IN N001 100K
ADP2360_missing_Resistor.net,Resistor,R4 N004 0 115K
ADP2370-1.2_missing_Capacitor.net,Capacitor,C1 OUT 0 10µ
ADP2370-1.5_missing_VoltageSource.net,VoltageSource,V1 IN 0 12
ADP2370-1.8_missing_VoltageSource.net,VoltageSource,V1 IN 0 12
ADP2370-2.5_missing_Resistor.net,Resistor,R1 OUT N001 10K
ADP2370-3.0_missing_Resistor.net,Resistor,Rload OUT 0 20
ADP2370-3.3_missing_Inductor.net,Inductor,"L1 N002 OUT 10µ Ipk=1.84 Rser=0.056 Rpar=942 Cpar=0 mfg=""Coilcraft"" pn=""MSS6132-103"""
ADP2370-5.0_missing_Resistor.net,Resistor,Rload OUT 0 20
ADP2370-adj_missing_Resistor.net,Resistor,R1 OUT N003 232K
ADP2371-1.2_missing_Resistor.net,Resistor,Rload OUT 0 20
ADP2371-1.8_missing_Capacitor.net,Capacitor,C1 OUT 0 10µ
ADP2371-3.3_missing_Inductor.net,Inductor,"L1 N002 OUT 10µ Ipk=1.84 Rser=0.056 Rpar=942 Cpar=0 mfg=""Coilcraft"" pn=""MSS6132-103"""
ADP2371-ADJ_missing_Resistor.net,Resistor,R3 N003 0 44.2K
ADP2384_missing_Capacitor.net,Capacitor,C4 N005 0 2.7n
ADP2386_missing_Inductor.net,Inductor,L1 N004 OUT 3.3µ
ADP2387_missing_Capacitor.net,Capacitor,C5 N002 0 1µ
ADP2389_missing_Resistor.net,Resistor,R6 N004 0 150K
ADP2390_missing_Resistor.net,Resistor,R6 N004 0 150K
ADP2441_missing_Subcircuit.net,Subcircuit,XU1 N009 N005 N007 N003 0 0 N001 IN N002 N010 N006 N004 ADP2441
ADP2442_missing_Resistor.net,Resistor,R6 N005 0 182k
ADP2443_missing_Capacitor.net,Capacitor,C1 N005 0 5n
ADP2503-2.8_missing_Resistor.net,Resistor,Rload OUT 0 10
ADP2503-3.3_missing_Inductor.net,Inductor,L1 N001 N002 1.5µ Rser=80m
ADP2503-3.5_missing_Capacitor.net,Capacitor,C1 OUT 0 10µ
ADP2503-4.2_missing_Resistor.net,Resistor,Rload OUT 0 50
ADP2503-4.5_missing_VoltageSource.net,VoltageSource,V1 IN 0 3.3
ADP2503-5.0_missing_VoltageSource.net,VoltageSource,V1 IN 0 3.3
ADP2503-ADJ_missing_Resistor.net,Resistor,R2 N003 0 100K
ADP2504-2.8_missing_Subcircuit.net,Subcircuit,XU1 N001 N002 OUT IN IN 0 OUT NC_01 ADP2503_4 Vout=2.8 Limit=1.65 R2=100k
ADP2504-3.3_missing_Inductor.net,Inductor,L1 N001 N002 1.5µ Rser=80m
ADP2504-3.5_missing_VoltageSource.net,VoltageSource,V1 IN 0 3.3
ADP2504-4.2_missing_Resistor.net,Resistor,Rload OUT 0 50
ADP2504-4.5_missing_Subcircuit.net,Subcircuit,XU1 N001 N002 OUT IN IN 0 OUT NC_01 ADP2503_4 Vout=4.5 Limit=1.65 R2=100k
ADP2504-5.0_missing_Resistor.net,Resistor,Rload OUT 0 50
ADP2504-ADJ_missing_Resistor.net,Resistor,R2 N003 0 100K
ADP3654_missing_Subcircuit.net,Subcircuit,XU1 0 N001 N001 N002 N003 N004 ADP3654
ADP5003_missing_VoltageSource.net,VoltageSource,V1 IN 0 10
ADP5014_chan1_2_missing_Capacitor.net,Capacitor,C5 OUT2 0 200µ
ADP5014_chan3_4_missing_Resistor.net,Resistor,R7 N009 0 255
ADP5050_missing_Resistor.net,Resistor,R2 N002 0 10K
ADP5051_missing_Resistor.net,Resistor,Rload OUT 0 2
ADP5052_missing_Resistor.net,Resistor,R2 N002 0 10K
ADP5053_missing_Subcircuit.net,Subcircuit,XU1 N011 N007 N007 N002 IN N001 N003 N006 N009 N005 N008 0 N010 MP_01 N007 ADP505x_chan1_2
ADP5054_missing_Capacitor.net,Capacitor,C5 OUT N009 47p
ADP5055_missing_Resistor.net,Resistor,R8 N022 0 23.7k
ADP5056_missing_Capacitor.net,Capacitor,C7 N016 N017 .1µ
ADP5070_missing_VoltageSource.net,VoltageSource,V1 IN 0 5
ADP5071_missing_Resistor.net,Resistor,R4 OUT2 N008 115K
ADP5072_missing_Resistor.net,Resistor,Rload2 OUT2 0 200
ADP5073_missing_Inductor.net,Inductor,L1 N001 0 4.7µ
ADP5074_missing_Capacitor.net,Capacitor,C4 0 N005 1µ
ADP5075_missing_Resistor.net,Resistor,R2 OUT N004 115K
ADP5138-1_missing_VoltageSource.net,VoltageSource,V1 IN 0 4.5
ADP5138-2_missing_Resistor.net,Resistor,R11 OUT1 N001 100K
ADP5300-1_missing_Resistor.net,Resistor,R1 OUT N001 1Meg
ADP5300-2_missing_Capacitor.net,Capacitor,C1 OUT 0 10µ
ADP5300-3_missing_VoltageSource.net,VoltageSource,V1 IN 0 5
ADP5300-4_missing_Inductor.net,Inductor,L1 N002 OUT 2.2µ Rser=80m
ADP5301-1_missing_Capacitor.net,Capacitor,C1 OUT 0 10µ
ADP5301-2_missing_Subcircuit.net,Subcircuit,XU1 IN IN 0 0 OUT N001 0 0 N002 ADP5301 OVO=1 OD=1
ADP5301-3_missing_Resistor.net,Resistor,Rload OUT 0 80
ADP5302-1_missing_Inductor.net,Inductor,L1 N002 OUT 2.2µ Rser=80m
ADP5302-2_missing_VoltageSource.net,VoltageSource,V1 IN 0 5
ADP5303-1_missing_VoltageSource.net,VoltageSource,V1 IN 0 5
ADP5303-2_missing_Inductor.net,Inductor,L1 N002 OUT 2.2µ Rser=80m
ADP5303-3_missing_VoltageSource.net,VoltageSource,V1 IN 0 5
ADP5304-1_missing_Resistor.net,Resistor,R1 OUT N001 1Meg
ADP5304-2_missing_Resistor.net,Resistor,R1 OUT N001 1Meg
ADP7102-1.5_missing_Resistor.net,Resistor,Rload OUT 0 10
ADP7102-1.8_missing_Resistor.net,Resistor,R1 OUT N001 100k
ADP7102-2.5_missing_Capacitor.net,Capacitor,C1 OUT 0 2.2µ Rser=1.5m
ADP7102-3.0_missing_VoltageSource.net,VoltageSource,V1 IN 0 4
ADP7102-3.3_missing_Subcircuit.net,Subcircuit,XU1 IN OUT IN N001 OUT 0 ADP7102 Vref=3.3
ADP7102-5.0_missing_Resistor.net,Resistor,Rload OUT 0 25
ADP7102-9.0_missing_VoltageSource.net,VoltageSource,V1 IN 0 10
ADP7102_missing_Resistor.net,Resistor,Rload OUT 0 16.5
ADP7104-1.5_missing_Resistor.net,Resistor,Rload OUT 0 5
ADP7104-1.8_missing_VoltageSource.net,VoltageSource,V1 IN 0 3.3
ADP7104-2.5_missing_Resistor.net,Resistor,Rload OUT 0 7
ADP7104-3.0_missing_Subcircuit.net,Subcircuit,XU1 IN OUT IN N001 OUT 0 ADP7104 Vref=3
ADP7104-3.3_missing_Resistor.net,Resistor,R1 OUT N001 100k
ADP7104-5.0_missing_Resistor.net,Resistor,Rload OUT 0 15
ADP7104-9.0_missing_VoltageSource.net,VoltageSource,V1 IN 0 10
ADP7104_missing_VoltageSource.net,VoltageSource,V1 IN 0 4.3
ADP7105-1.8_missing_Resistor.net,Resistor,R1 OUT N001 100k
ADP7105-3.3_missing_Capacitor.net,Capacitor,C1 OUT 0 2.2µ Rser=1.5m
ADP7105-5.0_missing_Capacitor.net,Capacitor,C1 OUT 0 2.2µ Rser=1.5m
ADP7105_missing_Subcircuit.net,Subcircuit,XU1 IN N003 IN N002 OUT 0 N001 ADP7105 Vref=1.22
ADP7112-1.8_missing_VoltageSource.net,VoltageSource,V1 IN 0 2.7
ADP7112-2.5_missing_VoltageSource.net,VoltageSource,V1 IN 0 3.5
ADP7112-3.3_missing_Capacitor.net,Capacitor,C2 N001 0 4.7n
ADP7112-5.0_missing_Capacitor.net,Capacitor,C1 OUT 0 2.2µ Rser=1.5m
ADP7112_missing_Resistor.net,Resistor,R1 OUT N002 17.4k
ADP7118-1.8_missing_Capacitor.net,Capacitor,C1 OUT 0 2.2µ Rser=1.5m
ADP7118-2.5_missing_Capacitor.net,Capacitor,C2 N001 0 4.7n
ADP7118-3.3_missing_Capacitor.net,Capacitor,C2 N001 0 4.7n
ADP7118-4.5_missing_VoltageSource.net,VoltageSource,V1 IN 0 5.5
ADP7118-5.0_missing_Capacitor.net,Capacitor,C2 N001 0 4.7n
ADP7118_missing_Subcircuit.net,Subcircuit,XU1 IN N002 IN N001 OUT 0 ADP7118 Vref=1.2
ADP7142-1.8_missing_VoltageSource.net,VoltageSource,V1 IN 0 2.8
ADP7142-2.5_missing_Subcircuit.net,Subcircuit,XU1 IN OUT IN N001 OUT 0 ADP7118 Vref=2.5
ADP7142-3.3_missing_Capacitor.net,Capacitor,C1 OUT 0 2.2µ Rser=1.5m
ADP7142-5.0_missing_Capacitor.net,Capacitor,C1 OUT 0 2.2µ Rser=1.5m
ADP7142_missing_Resistor.net,Resistor,R1 OUT N002 17.4k
ADP7158-1.2_missing_Resistor.net,Resistor,R1 IN N001 100K
ADP7158-1.8_missing_Resistor.net,Resistor,R1 IN N001 100K
ADP7158-2.0_missing_Capacitor.net,Capacitor,C2 N003 0 1µ
ADP7158-2.5_missing_Capacitor.net,Capacitor,C2 N003 0 1µ
ADP7158-2.8_missing_VoltageSource.net,VoltageSource,V1 IN 0 3.5
ADP7158-3.0_missing_Capacitor.net,Capacitor,C4 N002 0 1µ Rser=10m Lser=1n
ADP7158-3.3_missing_Capacitor.net,Capacitor,C4 N002 0 1µ
ADP7159-01_missing_Capacitor.net,Capacitor,C1 N004 0 1µ Rser=10m Lser=1n
ADP7159-02_missing_VoltageSource.net,VoltageSource,V1 IN 0 3.0
ADP7159-03_missing_Resistor.net,Resistor,R2 N005 0 100K
ADP7159-04_missing_Subcircuit.net,Subcircuit,XU1 OUT MP_01 OUT N002 N001 N005 N003 N004 IN 0 ADP7158_9 Vreg=3.611 Vref=1.216
ADR225_missing_Resistor.net,Resistor,Rload OUT 0 250
ADR4525_missing_VoltageSource.net,VoltageSource,V1 IN 0 5
ADTL082_missing_Resistor.net,Resistor,R1 N001 0 10K
ADTL084_missing_Resistor.net,Resistor,Rload OUT 0 10K
ADuM4120-1A_missing_VoltageSource.net,VoltageSource,V2 N002 0 15
ADuM4120-1B_missing_VoltageSource.net,VoltageSource,V3 N003 0 PULSE(0 5 0 2n 2n 998n 2u)
ADuM4120-1C_missing_Capacitor.net,Capacitor,C1 GATE 0 2n
ADuM4120A_missing_Capacitor.net,Capacitor,C1 GATE 0 2n
ADuM4120B_missing_VoltageSource.net,VoltageSource,V3 N003 0 PULSE(0 5 0 2n 2n 998n 2u)
ADuM4120C_missing_VoltageSource.net,VoltageSource,V3 N003 0 PULSE(0 5 0 2n 2n 998n 2u)
ADuM4121A_missing_VoltageSource.net,VoltageSource,V3 N003 0 PULSE(0 5 0 2n 2n 998n 2u)
ADuM4121B_missing_Subcircuit.net,Subcircuit,XU1 N001 N003 0 0 0 OUT N004 N002 ADuM4121xx Vrun2=7.2
ADuM4121C_missing_VoltageSource.net,VoltageSource,V3 N003 0 PULSE(0 5 0 2n 2n 998n 2u)
ADuM4122A_missing_Capacitor.net,Capacitor,C1 OUT 0 2n
ADuM4122B_missing_VoltageSource.net,VoltageSource,V2 N002 0 15
ADuM4122C_missing_VoltageSource.net,VoltageSource,V1 N001 0 5
ADuM4135_missing_VoltageSource.net,VoltageSource,V1 N008 0 PULSE(0 5 0 2n 2n 5u 10u)
ADuM4136_missing_VoltageSource.net,VoltageSource,V3 N002 0 15
astable_missing_Capacitor.net,Capacitor,C2 N005 N002 .01µ
audioamp_missing_BJT.net,BJT,Q6 N013 N012 A 0 2N3906
BandGaps_missing_VoltageSource.net,VoltageSource,V1 N001 0 3
butter_missing_Inductor.net,Inductor,L13 N011 0 .6553
Clapp_missing_Inductor.net,Inductor,L1 N002 N003 100µ
Cohn_missing_Capacitor.net,Capacitor,C2 IN 0 {C2}
colpits_missing_Resistor.net,Resistor,R2 N005 0 1K
colpits2_missing_Capacitor.net,Capacitor,C4 N002 0 100p
curvetrace_missing_VoltageSource.net,VoltageSource,V1 N001 0 0.
DCopPnt_missing_Resistor.net,Resistor,R7 OUT N010 50K
dimmer_missing_Resistor.net,Resistor,R4 T1 N005 {RS}
Eg1_missing_Resistor.net,Resistor,R2 A 0 1K
Eg2_missing_Resistor.net,Resistor,Rload OUT 0 0.25
Eg3_missing_Diode.net,Diode,D2 0 N005 1N5818
Electrometer_missing_Resistor.net,Resistor,R1 N002 0 500
elip_grd_missing_Inductor.net,Inductor,L8 N007 N008 9976n
Fc_missing_Diode.net,Diode,D1 0 N001 DX
GFT_missing_VoltageSource.net,VoltageSource,V3 N005 N003 0
gr_del_missing_Capacitor.net,Capacitor,C4 N008 N007 {Cc1}
HandsFreePreamp_missing_Capacitor.net,Capacitor,C3 N006 OUT 22µ
Hartly_missing_Inductor.net,Inductor,L4 N003 N005 1m Rser=100
Howland_missing_VoltageSource.net,VoltageSource,V3 IN 0 SINE(0 1 1K)
IdealTransformer_missing_Resistor.net,Resistor,R3 N004 0 100
IGBT_missing_VoltageSource.net,VoltageSource,V1 N001 0 0
ISO16750-2_example_missing_Subcircuit.net,Subcircuit,XU1 N001 0 4-6-3_12V_StartingProfile
ISO7637-2_example_missing_Subcircuit.net,Subcircuit,XU2 N002 0 Pulse1_24V
Linkwitz_missing_VoltageSource.net,VoltageSource,V7 N006 0 {Vb}
LM308_missing_BJT.net,BJT,Q27 7 N005 N010 0 SB
LM741_missing_BJT.net,BJT,Q5 N011 N010 N009 0 PN
LM78XX_missing_BJT.net,BJT,Q5 N021 N021 0 0 NP
logamp_missing_CurrentSource.net,CurrentSource,I1 0 N004 100µ
LoopGain_missing_Resistor.net,Resistor,R4 Y 0 100
LoopGain2_missing_Resistor.net,Resistor,R2 N001 0 1K
LT3001_missing_Inductor.net,Inductor,L1 IN N002 40µ Rser=500m Cpar=1p
LT3002_missing_Resistor.net,Resistor,R3 N005 N006 115K
LT3089_missing_Capacitor.net,Capacitor,C3 IN 0 1µ
LT3094_missing_VoltageSource.net,VoltageSource,V2 IN 0 -5
LT3748_missing_Resistor.net,Resistor,Rload OUT 0 6
LT3932-1_missing_Inductor.net,Inductor,L1 N003 OUT 8.2µ Rser=10m
LT3932_missing_Resistor.net,Resistor,R3 OUT N006 50m
LT3934S_missing_Subcircuit.net,Subcircuit,XU1 N001 NC_01 N002 OUT N004 OUT N006 N007 NC_02 0 N012 N011 N010 N008 0 NC_03 N005 N003 N003 IN IN LT3934S
LT3935_missing_Capacitor.net,Capacitor,C5 OUT 0 4.7µ
LT3950_missing_Resistor.net,Resistor,R5 0 N002 41.2k
LT8392_missing_Capacitor.net,Capacitor,C7 OUT 0 470µ Rser=15m
LTC1998_missing_Capacitor.net,Capacitor,C3 OUT 0 0.1µ
