file,ground_truth,removed_line
Opamp1642_missing_MOSFET.net,MOSFET,MM4 (net17 VB2 VSS VSS) nmos4
Opamp1643_missing_MOSFET.net,MOSFET,MM14 (net10 net1003 net33 VSS) nmos4
Opamp1644_missing_MOSFET.net,MOSFET,MM14 (net10 net1003 net33 VSS) nmos4
Opamp1645_missing_MOSFET.net,MOSFET,MM6 (net35 net12 VDD VDD) pmos4
Opamp1646_missing_MOSFET.net,MOSFET,MM3 (net23 VIN1 net17 VSS) nmos4
Opamp1647_missing_MOSFET.net,MOSFET,MM1 (net1006 net1006 VDD VDD) pmos4
Opamp1648_missing_MOSFET.net,MOSFET,MM11 (net23 VB1 net36 VDD) pmos4
Opamp1649_missing_MOSFET.net,MOSFET,MM0 (net12 VIN2 net17 VSS) nmos4
Opamp1650_missing_MOSFET.net,MOSFET,MM1 (VOUT1 net1003 net29 VSS) nmos4
Opamp1651_missing_MOSFET.net,MOSFET,MM11 (net32 net16 VSS VSS) nmos4
Opamp1652_missing_MOSFET.net,MOSFET,MM15 (net1003 net1003 net9 VSS) nmos4
Opamp1653_missing_MOSFET.net,MOSFET,MM5 (net14 VB2 VDD VDD) pmos4
Opamp1654_missing_MOSFET.net,MOSFET,MM1 (VOUT1 net1003 net29 VSS) nmos4
Opamp1655_missing_MOSFET.net,MOSFET,MM2 (net012 VB1 net024 VDD) pmos4
Opamp1656_missing_MOSFET.net,MOSFET,MM2 (VB3 VB3 VSS VSS) nmos4
Opamp1657_missing_MOSFET.net,MOSFET,MM2 (net012 VB1 net024 VDD) pmos4
Opamp1658_missing_MOSFET.net,MOSFET,MM5 (net15 net15 VSS VSS) nmos4
Opamp1659_missing_MOSFET.net,MOSFET,MM8 (net12 net1003 net27 VSS) nmos4
Opamp1660_missing_MOSFET.net,MOSFET,MM5 (VOUT1 VB2 net32 VDD) pmos4
Opamp1661_missing_MOSFET.net,MOSFET,MM3 (net32 VIN1 net10 VSS) nmos4
Opamp1662_missing_MOSFET.net,MOSFET,MM2 (net26 VB1 VDD VDD) pmos4
Opamp1663_missing_MOSFET.net,MOSFET,MM9 (net21 net12 VSS VSS) nmos4
Opamp1664_missing_MOSFET.net,MOSFET,MM3 (net1006 net1006 VDD VDD) pmos4
Opamp1665_missing_MOSFET.net,MOSFET,MM7 (net010 net010 net025 VSS) nmos4
Opamp1666_missing_MOSFET.net,MOSFET,MM4 (net10 net1001 VSS VSS) nmos4
Opamp1667_missing_MOSFET.net,MOSFET,MM1 (VB4 net1006 VDD VDD) pmos4
Opamp1668_missing_MOSFET.net,MOSFET,MM14 (net1003 net1006 VDD VDD) pmos4
Opamp1669_missing_Resistor.net,Resistor,RR0 (VB4 net010) resistor
Opamp1670_missing_MOSFET.net,MOSFET,MM9 (net21 net12 VSS VSS) nmos4
Opamp1671_missing_MOSFET.net,MOSFET,MM2 (net26 VB1 VDD VDD) pmos4
Opamp1672_missing_MOSFET.net,MOSFET,MM7 (VOUT1 net1003 net21 VSS) nmos4
Opamp1673_missing_MOSFET.net,MOSFET,MM3 (net32 VIN1 net10 VSS) nmos4
Opamp1674_missing_MOSFET.net,MOSFET,MM10 (net024 net1006 VDD VDD) pmos4
Opamp1675_missing_MOSFET.net,MOSFET,MM6 (net014 net1006 VDD VDD) pmos4
Opamp1676_missing_MOSFET.net,MOSFET,MM0 (net26 VIN2 net10 VSS) nmos4
Opamp1677_missing_MOSFET.net,MOSFET,MM1 (net24 net16 VDD VDD) pmos4
Opamp1678_missing_MOSFET.net,MOSFET,MM0 (net12 VB1 VDD VDD) pmos4
Opamp1679_missing_MOSFET.net,MOSFET,MM5 (VOUT1 VB2 net24 VDD) pmos4
Opamp1680_missing_MOSFET.net,MOSFET,MM0 (net12 VB1 VDD VDD) pmos4
Opamp1681_missing_MOSFET.net,MOSFET,MM6 (net16 VB2 net25 VDD) pmos4
Opamp1682_missing_MOSFET.net,MOSFET,MM3 (net29 VIN1 net12 net22) pmos4
Opamp1683_missing_MOSFET.net,MOSFET,MM9 (net024 net024 net023 VSS) nmos4
Opamp1684_missing_MOSFET.net,MOSFET,MM1 (net24 net16 VDD VDD) pmos4
Opamp1685_missing_MOSFET.net,MOSFET,MM7 (VOUT1 net1003 net28 VSS) nmos4
Opamp1686_missing_MOSFET.net,MOSFET,MM3 (net1006 net1006 VDD VDD) pmos4
Opamp1687_missing_MOSFET.net,MOSFET,MM2 (net1006 VB4 VSS VSS) nmos4
Opamp1688_missing_MOSFET.net,MOSFET,MM9 (net28 VB2 VSS VSS) nmos4
Opamp1689_missing_Resistor.net,Resistor,RR0 (VDD net6) resistor
Opamp1690_missing_MOSFET.net,MOSFET,MM9 (net28 VB2 VSS VSS) nmos4
Opamp1691_missing_MOSFET.net,MOSFET,MM6 (net16 VB3 net25 VDD) pmos4
Opamp1692_missing_MOSFET.net,MOSFET,MM3 (VB4 net1006 VDD VDD) pmos4
Opamp1693_missing_MOSFET.net,MOSFET,MM6 (net014 net1006 VDD VDD) pmos4
Opamp1694_missing_MOSFET.net,MOSFET,MM2 (net1006 VB5 VB4 VSS) nmos4
Opamp1695_missing_MOSFET.net,MOSFET,MM3 (net20 VIN1 net16 VSS) nmos4
Opamp1696_missing_MOSFET.net,MOSFET,MM6 (net9 net11 VDD VDD) pmos4
Opamp1697_missing_MOSFET.net,MOSFET,MM10 (net1005 net1006 VDD VDD) pmos4
Opamp1698_missing_MOSFET.net,MOSFET,MM5 (VOUT1 net20 VDD VDD) pmos4
Opamp1699_missing_MOSFET.net,MOSFET,MM8 (net9 net9 VSS VSS) nmos4
Opamp1700_missing_MOSFET.net,MOSFET,MM1 (VB1 net1006 VDD VDD) pmos4
Opamp1701_missing_MOSFET.net,MOSFET,MM11 (net023 net024 VB1 VSS) nmos4
Opamp1702_missing_MOSFET.net,MOSFET,MM6 (net014 net1006 VDD VDD) pmos4
Opamp1703_missing_MOSFET.net,MOSFET,MM3 (net20 VIN1 net16 VSS) nmos4
Opamp1704_missing_MOSFET.net,MOSFET,MM10 (VB1 net1007 VSS VSS) nmos4
Opamp1705_missing_MOSFET.net,MOSFET,MM7 (VOUT1 net9 VSS VSS) nmos4
Opamp1706_missing_MOSFET.net,MOSFET,MM0 (net1007 net1007 VSS VSS) nmos4
Opamp1707_missing_MOSFET.net,MOSFET,MM0 (net010 net1007 VSS VSS) nmos4
Opamp1708_missing_MOSFET.net,MOSFET,MM0 (net1007 net1007 VSS VSS) nmos4
Opamp1709_missing_MOSFET.net,MOSFET,MM0 (VB1 VB1 VDD VDD) pmos4
Opamp1710_missing_MOSFET.net,MOSFET,MM2 (VB2 net1007 net15 VSS) nmos4
Opamp1711_missing_MOSFET.net,MOSFET,MM0 (VB1 VB1 VDD VDD) pmos4
Opamp1712_missing_MOSFET.net,MOSFET,MM2 (net1005 net1005 VSS VSS) nmos4
Opamp1713_missing_MOSFET.net,MOSFET,MM0 (net11 VIN2 net16 VSS) nmos4
Opamp1714_missing_MOSFET.net,MOSFET,MM2 (net1005 net1005 VSS VSS) nmos4
Opamp1715_missing_MOSFET.net,MOSFET,MM1 (net20 net20 VDD VDD) pmos4
Opamp1716_missing_MOSFET.net,MOSFET,MM10 (neta net1007 VSS VSS) nmos4
Opamp1717_missing_MOSFET.net,MOSFET,MM0 (net1007 net1007 VSS VSS) nmos4
Opamp1718_missing_MOSFET.net,MOSFET,MM1 (net1007 VB2 VDD VDD) pmos4
Opamp1719_missing_MOSFET.net,MOSFET,MM7 (VOUT1 net9 VSS VSS) nmos4
Opamp1720_missing_MOSFET.net,MOSFET,MM6 (net9 net11 VDD VDD) pmos4
Opamp1721_missing_MOSFET.net,MOSFET,MM1 (net1005 neta VDD VDD) pmos4
Opamp1722_missing_MOSFET.net,MOSFET,MM0 (VB2 net025 VSS VSS) nmos4
Opamp1723_missing_MOSFET.net,MOSFET,MM3 (VB2 VB2 VDD VDD) pmos4
Opamp1724_missing_MOSFET.net,MOSFET,MM2 (net11 net11 VDD VDD) pmos4
Opamp1725_missing_MOSFET.net,MOSFET,MM2 (net11 net11 VDD VDD) pmos4
Opamp1726_missing_MOSFET.net,MOSFET,MM1 (VB2 net1006 VDD VDD) pmos4
Opamp1727_missing_MOSFET.net,MOSFET,MM0 (net11 VIN2 net16 VSS) nmos4
Opamp1728_missing_MOSFET.net,MOSFET,MM5 (VOUT1 net20 VDD VDD) pmos4
Opamp1729_missing_MOSFET.net,MOSFET,MM8 (net9 net9 VSS VSS) nmos4
Opamp1730_missing_MOSFET.net,MOSFET,MM1 (net20 net20 VDD VDD) pmos4
Opamp1731_missing_MOSFET.net,MOSFET,MM1 (VB3 net1006 VDD VDD) pmos4
Opamp1732_missing_MOSFET.net,MOSFET,MM10 (net10 VB1 net35 VDD) pmos4
Opamp1733_missing_MOSFET.net,MOSFET,MM14 (net1003 net1006 VDD VDD) pmos4
Opamp1734_missing_Resistor.net,Resistor,RR1 (net1006 VSS) resistor
Opamp1735_missing_MOSFET.net,MOSFET,MM15 (net1003 net1003 net9 VSS) nmos4
Opamp1736_missing_MOSFET.net,MOSFET,MM5 (net34 net23 VDD VDD) pmos4
Opamp1737_missing_MOSFET.net,MOSFET,MM3 (net23 VIN1 net17 VSS) nmos4
Opamp1738_missing_MOSFET.net,MOSFET,MM1 (net36 net23 VDD VDD) pmos4
Opamp1739_missing_MOSFET.net,MOSFET,MM2 (net37 net12 VDD VDD) pmos4
Opamp1740_missing_MOSFET.net,MOSFET,MM14 (net025 net012 VDD VDD) pmos4
Opamp1741_missing_MOSFET.net,MOSFET,MM0 (net010 VB3 VSS VSS) nmos4
Opamp1742_missing_MOSFET.net,MOSFET,MM0 (net012 net1003 net32 VSS) nmos4
Opamp1743_missing_MOSFET.net,MOSFET,MM5 (net14 VB2 VDD VDD) pmos4
Opamp1744_missing_MOSFET.net,MOSFET,MM13 (net024 net012 VDD VDD) pmos4
Opamp1745_missing_MOSFET.net,MOSFET,MM0 (net012 net1003 net32 VSS) nmos4
Opamp1746_missing_MOSFET.net,MOSFET,MM7 (net010 net010 net025 VSS) nmos4
Opamp1747_missing_MOSFET.net,MOSFET,MM13 (net024 net012 VDD VDD) pmos4
Opamp1748_missing_MOSFET.net,MOSFET,MM4 (net26 net16 VSS VSS) nmos4
Opamp1749_missing_MOSFET.net,MOSFET,MM2 (net26 VB1 VDD VDD) pmos4
Opamp1750_missing_MOSFET.net,MOSFET,MM2 (net1006 VB3 VSS VSS) nmos4
Opamp1751_missing_MOSFET.net,MOSFET,MM9 (net21 net12 VSS VSS) nmos4
Opamp1752_missing_MOSFET.net,MOSFET,MM4 (net10 net1001 VSS VSS) nmos4
Opamp1753_missing_MOSFET.net,MOSFET,MM0 (net26 VIN2 net10 VSS) nmos4
Opamp1754_missing_MOSFET.net,MOSFET,MM6 (net12 VB2 net26 VDD) pmos4
Opamp1755_missing_MOSFET.net,MOSFET,MM3 (VB3 net1006 VDD VDD) pmos4
Opamp1756_missing_MOSFET.net,MOSFET,MM5 (VOUT1 VB2 net32 VDD) pmos4
Opamp1757_missing_MOSFET.net,MOSFET,MM14 (net1003 net1006 VDD VDD) pmos4
Opamp1758_missing_MOSFET.net,MOSFET,MM0 (VB4 VB4 VSS VSS) nmos4
Opamp1759_missing_MOSFET.net,MOSFET,MM2 (net1006 VB4 VSS VSS) nmos4
Opamp1760_missing_MOSFET.net,MOSFET,MM8 (net12 net1003 net27 VSS) nmos4
Opamp1761_missing_MOSFET.net,MOSFET,MM14 (net1003 net1006 VDD VDD) pmos4
Opamp1762_missing_MOSFET.net,MOSFET,MM5 (VOUT1 VB3 net32 VDD) pmos4
Opamp1763_missing_MOSFET.net,MOSFET,MM8 (net12 net1003 net27 VSS) nmos4
Opamp1764_missing_MOSFET.net,MOSFET,MM7 (VOUT1 net1003 net21 VSS) nmos4
Opamp1765_missing_MOSFET.net,MOSFET,MM4 (net10 VB2 VSS VSS) nmos4
Opamp1766_missing_MOSFET.net,MOSFET,MM0 (VB5 VB4 VSS VSS) nmos4
Opamp1767_missing_MOSFET.net,MOSFET,MM5 (VOUT1 VB2 net24 VDD) pmos4
Opamp1768_missing_MOSFET.net,MOSFET,MM14 (net1003 net1006 VDD VDD) pmos4
Opamp1769_missing_MOSFET.net,MOSFET,MM7 (VOUT1 net1003 net28 VSS) nmos4
Opamp1770_missing_MOSFET.net,MOSFET,MM15 (net1003 net1003 net1001 VSS) nmos4
Opamp1771_missing_MOSFET.net,MOSFET,MM0 (net12 VB1 VDD VDD) pmos4
Opamp1772_missing_MOSFET.net,MOSFET,MM6 (net16 VB2 net25 VDD) pmos4
Opamp1773_missing_MOSFET.net,MOSFET,MM0 (net1006 net025 VSS VSS) nmos4
Opamp1774_missing_MOSFET.net,MOSFET,MM7 (VOUT1 net1003 net28 VSS) nmos4
Opamp1775_missing_MOSFET.net,MOSFET,MM5 (VOUT1 VB2 net24 VDD) pmos4
Opamp1776_missing_MOSFET.net,MOSFET,MM1 (net24 net16 VDD VDD) pmos4
Opamp1777_missing_MOSFET.net,MOSFET,MM3 (net29 VIN1 net12 net22) pmos4
Opamp1778_missing_MOSFET.net,MOSFET,MM10 (net29 VB2 VSS VSS) nmos4
Opamp1779_missing_MOSFET.net,MOSFET,MM14 (net1003 net1006 VDD VDD) pmos4
Opamp1780_missing_MOSFET.net,MOSFET,MM13 (net9 net1003 VSS VSS) nmos4
Opamp2181_missing_MOSFET.net,MOSFET,MM7 (net31 net10 VSS VSS) nmos4
Opamp2182_missing_MOSFET.net,MOSFET,MM1 (VB3 net1006 VDD VDD) pmos4
Opamp2183_missing_Resistor.net,Resistor,RR1 (net1006 VSS) resistor
Opamp2184_missing_MOSFET.net,MOSFET,MM13 (net9 net1003 VSS VSS) nmos4
Opamp2185_missing_MOSFET.net,MOSFET,MM11 (net23 VB1 net36 VDD) pmos4
Opamp2186_missing_MOSFET.net,MOSFET,MM5 (net34 net23 VDD VDD) pmos4
Opamp2187_missing_MOSFET.net,MOSFET,MM15 (net1003 net1003 net9 VSS) nmos4
Opamp2188_missing_MOSFET.net,MOSFET,MM5 (net014 net014 VSS VSS) nmos4
Opamp2189_missing_MOSFET.net,MOSFET,MM5 (net34 net23 VDD VDD) pmos4
Opamp2190_missing_MOSFET.net,MOSFET,MM12 (net29 net11 VSS VSS) nmos4
Opamp2191_missing_MOSFET.net,MOSFET,MM14 (net1003 net1006 VDD VDD) pmos4
Opamp2192_missing_MOSFET.net,MOSFET,MM1 (VOUT1 net1003 net29 VSS) nmos4
Opamp2193_missing_MOSFET.net,MOSFET,MM9 (net11 net1003 net33 VSS) nmos4
Opamp2194_missing_MOSFET.net,MOSFET,MM9 (net11 net1003 net33 VSS) nmos4
Opamp2195_missing_MOSFET.net,MOSFET,MM9 (net11 net1003 net33 VSS) nmos4
Opamp2196_missing_MOSFET.net,MOSFET,MM7 (net010 net010 net025 VSS) nmos4
Opamp2197_missing_MOSFET.net,MOSFET,MM6 (net16 VIN1 net14 net27) pmos4
Opamp2198_missing_MOSFET.net,MOSFET,MM4 (VB3 net15 VSS VSS) nmos4
Opamp2199_missing_MOSFET.net,MOSFET,MM0 (net26 VIN2 net10 VSS) nmos4
Opamp2200_missing_MOSFET.net,MOSFET,MM1 (net32 VB1 VDD VDD) pmos4
Opamp2201_missing_MOSFET.net,MOSFET,MM9 (net21 net12 VSS VSS) nmos4
Opamp2202_missing_MOSFET.net,MOSFET,MM7 (VOUT1 net1003 net21 VSS) nmos4
Opamp2203_missing_MOSFET.net,MOSFET,MM2 (net26 VB1 VDD VDD) pmos4
Opamp2204_missing_MOSFET.net,MOSFET,MM3 (net32 VIN1 net10 VSS) nmos4
Opamp2205_missing_MOSFET.net,MOSFET,MM8 (net12 net1003 net27 VSS) nmos4
Opamp2206_missing_MOSFET.net,MOSFET,MM8 (net12 net1003 net27 VSS) nmos4
Opamp2207_missing_MOSFET.net,MOSFET,MM3 (net1006 net1006 VDD VDD) pmos4
Opamp2208_missing_MOSFET.net,MOSFET,MM2 (net1006 VB4 VSS VSS) nmos4
Opamp2209_missing_MOSFET.net,MOSFET,MM2 (net1006 VB4 VSS VSS) nmos4
Opamp2210_missing_MOSFET.net,MOSFET,MM1 (net32 VB1 VDD VDD) pmos4
Opamp2211_missing_MOSFET.net,MOSFET,MM2 (net1006 net1006 net6 VDD) pmos4
Opamp2212_missing_MOSFET.net,MOSFET,MM13 (net9 net1003 VSS VSS) nmos4
Opamp2213_missing_MOSFET.net,MOSFET,MM9 (net21 net12 VSS VSS) nmos4
Opamp2214_missing_MOSFET.net,MOSFET,MM0 (net1006 net025 VSS VSS) nmos4
Opamp2215_missing_MOSFET.net,MOSFET,MM6 (net12 VB3 net26 VDD) pmos4
Opamp2216_missing_MOSFET.net,MOSFET,MM13 (net9 net1003 VSS VSS) nmos4
Opamp2217_missing_MOSFET.net,MOSFET,MM1 (VB3 net1006 VDD VDD) pmos4
Opamp2218_missing_MOSFET.net,MOSFET,MM10 (net29 net1001 VSS VSS) nmos4
Opamp2219_missing_MOSFET.net,MOSFET,MM2 (net25 net16 VDD VDD) pmos4
Opamp2220_missing_MOSFET.net,MOSFET,MM5 (VOUT1 VB2 net24 VDD) pmos4
Opamp2221_missing_MOSFET.net,MOSFET,MM0 (net12 VB1 VDD VDD) pmos4
Opamp2222_missing_MOSFET.net,MOSFET,MM6 (net16 VB2 net25 VDD) pmos4
Opamp2223_missing_MOSFET.net,MOSFET,MM8 (net025 net010 net023 VSS) nmos4
Opamp2224_missing_MOSFET.net,MOSFET,MM3 (net1006 net1006 VDD VDD) pmos4
Opamp2225_missing_MOSFET.net,MOSFET,MM3 (net29 VIN1 net12 net22) pmos4
Opamp2226_missing_MOSFET.net,MOSFET,MM6 (net16 VB3 net25 VDD) pmos4
Opamp2227_missing_MOSFET.net,MOSFET,MM7 (VOUT1 net1003 net28 VSS) nmos4
Opamp2228_missing_MOSFET.net,MOSFET,MM8 (net16 net1003 net29 VSS) nmos4
Opamp2229_missing_MOSFET.net,MOSFET,MM4 (net28 VIN2 net12 net22) pmos4
Opamp2230_missing_MOSFET.net,MOSFET,MM2 (net25 net16 VDD VDD) pmos4
Opamp2231_missing_MOSFET.net,MOSFET,MM0 (net12 VB1 VDD VDD) pmos4
Opamp2232_missing_MOSFET.net,MOSFET,MM9 (net024 net024 net023 VSS) nmos4
Opamp2233_missing_MOSFET.net,MOSFET,MM1 (net24 net16 VDD VDD) pmos4
Opamp2234_missing_MOSFET.net,MOSFET,MM5 (net15 net15 VSS VSS) nmos4
Opamp2235_missing_MOSFET.net,MOSFET,MM7 (VOUT1 net9 VSS VSS) nmos4
Opamp2236_missing_MOSFET.net,MOSFET,MM4 (net16 net1005 VSS VSS) nmos4
Opamp2237_missing_MOSFET.net,MOSFET,MM0 (net11 VIN2 net16 VSS) nmos4
Opamp2238_missing_MOSFET.net,MOSFET,MM3 (net20 VIN1 net16 VSS) nmos4
Opamp2239_missing_MOSFET.net,MOSFET,MM0 (net11 VIN2 net16 VSS) nmos4
Opamp2240_missing_MOSFET.net,MOSFET,MM2 (net11 net11 VDD VDD) pmos4
Opamp2241_missing_MOSFET.net,MOSFET,MM0 (net1006 net025 VSS VSS) nmos4
Opamp2242_missing_MOSFET.net,MOSFET,MM1 (net20 net20 VDD VDD) pmos4
Opamp2243_missing_MOSFET.net,MOSFET,MM6 (net9 net11 VDD VDD) pmos4
Opamp2244_missing_MOSFET.net,MOSFET,MM4 (net16 net1005 VSS VSS) nmos4
Opamp2245_missing_Resistor.net,Resistor,RR0 (VDD net10) resistor
Opamp2246_missing_MOSFET.net,MOSFET,MM1 (net20 net20 VDD VDD) pmos4
Opamp2247_missing_MOSFET.net,MOSFET,MM2 (net11 net11 VDD VDD) pmos4
Opamp2248_missing_MOSFET.net,MOSFET,MM10 (VB1 net1007 VSS VSS) nmos4
Opamp2249_missing_MOSFET.net,MOSFET,MM2 (net11 net11 VDD VDD) pmos4
Opamp2250_missing_MOSFET.net,MOSFET,MM5 (VOUT1 net20 VDD VDD) pmos4
Opamp2251_missing_MOSFET.net,MOSFET,MM11 (net023 net024 net1007 VSS) nmos4
Opamp2252_missing_MOSFET.net,MOSFET,MM1 (net20 net20 VDD VDD) pmos4
Opamp2253_missing_MOSFET.net,MOSFET,MM3 (net20 VIN1 net16 VSS) nmos4
Opamp2254_missing_MOSFET.net,MOSFET,MM3 (net20 VIN1 net16 VSS) nmos4
Opamp2255_missing_MOSFET.net,MOSFET,MM0 (net11 VIN2 net16 VSS) nmos4
Opamp2256_missing_MOSFET.net,MOSFET,MM10 (neta net1007 VSS VSS) nmos4
Opamp2257_missing_MOSFET.net,MOSFET,MM2 (net1005 net1005 VSS VSS) nmos4
Opamp2258_missing_MOSFET.net,MOSFET,MM2 (VB2 net1007 VSS VSS) nmos4
Opamp2259_missing_MOSFET.net,MOSFET,MM2 (net1005 net1005 VSS VSS) nmos4
Opamp2260_missing_MOSFET.net,MOSFET,MM7 (VOUT1 net9 VSS VSS) nmos4
Opamp2261_missing_MOSFET.net,MOSFET,MM3 (VB2 VB2 VDD VDD) pmos4
Opamp2262_missing_MOSFET.net,MOSFET,MM4 (net010 VB2 VDD VDD) pmos4
Opamp2263_missing_MOSFET.net,MOSFET,MM0 (net11 VIN2 net16 VSS) nmos4
Opamp2264_missing_Resistor.net,Resistor,RRF (VDD net1007) resistor
Opamp2265_missing_MOSFET.net,MOSFET,MM4 (VB1 net1005 VSS VSS) nmos4
Opamp2266_missing_MOSFET.net,MOSFET,MM0 (net11 VIN2 net16 VSS) nmos4
Opamp2267_missing_MOSFET.net,MOSFET,MM4 (net16 net1005 VSS VSS) nmos4
Opamp2268_missing_MOSFET.net,MOSFET,MM2 (net11 net11 VDD VDD) pmos4
Opamp2269_missing_MOSFET.net,MOSFET,MM1 (net20 net20 VDD VDD) pmos4
Opamp2270_missing_MOSFET.net,MOSFET,MM3 (net20 VIN1 net16 VSS) nmos4
Opamp2271_missing_MOSFET.net,MOSFET,MM14 (net10 net1003 net33 VSS) nmos4
Opamp2272_missing_MOSFET.net,MOSFET,MM13 (net9 net1003 VSS VSS) nmos4
Opamp2273_missing_MOSFET.net,MOSFET,MM8 (net33 net10 VSS VSS) nmos4
Opamp2274_missing_MOSFET.net,MOSFET,MM13 (net9 net1003 VSS VSS) nmos4
Opamp2275_missing_MOSFET.net,MOSFET,MM8 (net33 net10 VSS VSS) nmos4
Opamp2276_missing_Resistor.net,Resistor,RR0 (net15 VSS) resistor
Opamp2277_missing_MOSFET.net,MOSFET,MM3 (VB3 net1006 VDD VDD) pmos4
Opamp2278_missing_MOSFET.net,MOSFET,MM9 (VOUT1 VB1 net34 VDD) pmos4
Opamp2279_missing_MOSFET.net,MOSFET,MM11 (net23 VB1 net36 VDD) pmos4
Opamp2280_missing_MOSFET.net,MOSFET,MM5 (net14 VB2 VDD VDD) pmos4
Opamp2281_missing_MOSFET.net,MOSFET,MM1 (VOUT1 net1003 net29 VSS) nmos4
Opamp2282_missing_MOSFET.net,MOSFET,MM14 (net1003 net1006 VDD VDD) pmos4
Opamp2283_missing_Resistor.net,Resistor,RR0 (VDD net6) resistor
Opamp2284_missing_MOSFET.net,MOSFET,MM6 (net16 VIN1 net14 net27) pmos4
Opamp2285_missing_MOSFET.net,MOSFET,MM3 (net1006 net1006 VDD VDD) pmos4
Opamp2286_missing_MOSFET.net,MOSFET,MM1 (VOUT1 net1003 net29 VSS) nmos4
Opamp2287_missing_MOSFET.net,MOSFET,MM14 (net1003 net1006 VDD VDD) pmos4
Opamp2288_missing_MOSFET.net,MOSFET,MM8 (net16 net1003 net26 VSS) nmos4
Opamp2289_missing_MOSFET.net,MOSFET,MM3 (net1006 net1006 VDD VDD) pmos4
Opamp2290_missing_MOSFET.net,MOSFET,MM0 (net010 VB3 VSS VSS) nmos4
Opamp2291_missing_Resistor.net,Resistor,RR1 (net1006 VSS) resistor
Opamp2292_missing_MOSFET.net,MOSFET,MM4 (net10 net1001 VSS VSS) nmos4
Opamp2293_missing_MOSFET.net,MOSFET,MM8 (net12 net1003 net27 VSS) nmos4
Opamp2294_missing_MOSFET.net,MOSFET,MM3 (net1006 net1006 VDD VDD) pmos4
Opamp2295_missing_MOSFET.net,MOSFET,MM1 (net1006 net1006 VDD VDD) pmos4
Opamp2296_missing_MOSFET.net,MOSFET,MM5 (VOUT1 VB2 net32 VDD) pmos4
Opamp2297_missing_MOSFET.net,MOSFET,MM6 (net12 VB2 net26 VDD) pmos4
Opamp2298_missing_MOSFET.net,MOSFET,MM2 (net1006 VB4 VSS VSS) nmos4
Opamp2299_missing_MOSFET.net,MOSFET,MM1 (net32 VB1 VDD VDD) pmos4
Opamp2300_missing_Resistor.net,Resistor,RR1 (net1006 VSS) resistor
Opamp2301_missing_MOSFET.net,MOSFET,MM4 (net10 VB2 VSS VSS) nmos4
Opamp2302_missing_MOSFET.net,MOSFET,MM7 (VOUT1 net1003 net21 VSS) nmos4
Opamp2303_missing_MOSFET.net,MOSFET,MM8 (net12 net1003 net27 VSS) nmos4
Opamp2304_missing_MOSFET.net,MOSFET,MM14 (net1003 net1006 VDD VDD) pmos4
Opamp2305_missing_MOSFET.net,MOSFET,MM5 (VOUT1 VB3 net32 VDD) pmos4
Opamp2306_missing_MOSFET.net,MOSFET,MM15 (net1003 net1003 net9 VSS) nmos4
Opamp2307_missing_MOSFET.net,MOSFET,MM2 (net1006 VB3 VSS VSS) nmos4
Opamp2308_missing_MOSFET.net,MOSFET,MM7 (VOUT1 net1003 net28 VSS) nmos4
Opamp2309_missing_MOSFET.net,MOSFET,MM15 (net1003 net1003 net1001 VSS) nmos4
Opamp2310_missing_MOSFET.net,MOSFET,MM5 (VOUT1 VB2 net24 VDD) pmos4
Opamp2311_missing_MOSFET.net,MOSFET,MM3 (net29 VIN1 net12 net22) pmos4
Opamp2312_missing_MOSFET.net,MOSFET,MM3 (net1006 net1006 VDD VDD) pmos4
Opamp2313_missing_MOSFET.net,MOSFET,MM2 (net25 net16 VDD VDD) pmos4
Opamp2314_missing_MOSFET.net,MOSFET,MM3 (net1006 net1006 VDD VDD) pmos4
Opamp2315_missing_MOSFET.net,MOSFET,MM0 (VB4 VB3 VSS VSS) nmos4
Opamp2316_missing_MOSFET.net,MOSFET,MM1 (net24 net16 VDD VDD) pmos4
Opamp2317_missing_MOSFET.net,MOSFET,MM0 (net010 VB4 VSS VSS) nmos4
Opamp2318_missing_MOSFET.net,MOSFET,MM15 (net1003 net1003 net9 VSS) nmos4
Opamp2319_missing_Resistor.net,Resistor,RR1 (net1006 VSS) resistor
Opamp2320_missing_MOSFET.net,MOSFET,MM15 (net1003 net1003 net9 VSS) nmos4
Opamp2321_missing_MOSFET.net,MOSFET,MM4 (net28 VIN2 net12 net22) pmos4
Opamp2322_missing_MOSFET.net,MOSFET,MM14 (net1003 net1006 VDD VDD) pmos4
Opamp2323_missing_MOSFET.net,MOSFET,MM6 (net014 net1006 VDD VDD) pmos4
Opamp2324_missing_MOSFET.net,MOSFET,MM0 (VB5 VB4 VSS VSS) nmos4
Opamp2325_missing_MOSFET.net,MOSFET,MM0 (net11 VIN2 net16 VSS) nmos4
Opamp2326_missing_MOSFET.net,MOSFET,MM1 (net20 net20 VDD VDD) pmos4
Opamp2327_missing_MOSFET.net,MOSFET,MM0 (net11 VIN2 net16 VSS) nmos4
Opamp2328_missing_MOSFET.net,MOSFET,MM0 (net11 VIN2 net16 VSS) nmos4
Opamp2329_missing_MOSFET.net,MOSFET,MM7 (VOUT1 net9 VSS VSS) nmos4
Opamp2330_missing_Resistor.net,Resistor,RR0 (net15 VSS) resistor
Opamp2331_missing_MOSFET.net,MOSFET,MM8 (net025 net010 net023 VSS) nmos4
Opamp2332_missing_MOSFET.net,MOSFET,MM4 (net16 net1005 VSS VSS) nmos4
